Year,Day,Market Participant,Tape A Shares,Tape B Shares,Tape C Shares,Total Shares,Tape A Notional,Tape B Notional,Tape C Notional,Total Notional,Tape A Trade Count,Tape B Trade Count,Tape C Trade Count,Total Trade Count
2014,2014-08,BATS BYX (Y),2040751845,752604349,1266958437,4060314631,71564351729,40612264479,41569758689,1.54E+11,16688355,3302570,9201735,29192660
2014,2014-08,BATS BZX (Z),3643989173,1918040739,2392081279,7954111191,1.35E+11,1.29E+11,88355147110,3.53E+11,29251382,7267111,17535548,54054041
2014,2014-08,CHX (M),210135283,180175383,130448738,520759404,9554070791,16477178603,8644961920,34676211314,20163,59184,15615,94962
2014,2014-08,EDGA (J),1474880589,665747538,839641187,2980269314,53135589972,36475782593,29717392131,1.19E+11,12504675,2981751,6735692,22222118
2014,2014-08,EDGX (K),3549269890,1248123857,2757052138,7554445885,1.30E+11,64733762137,95774600539,2.90E+11,20150981,4038297,13029371,37218649
2014,2014-08,NASDAQ (DQ),18254048248,5965692854,11416654788,35636395890,6.42E+11,3.28E+11,3.73E+11,1.34E+12,66000567,11617072,36017675,113635314
2014,2014-08,NASDAQ (Q),7305539836,2168626386,8617118270,18091284492,3.18E+11,1.59E+11,3.39E+11,8.17E+11,57657680,8384861,50089738,116132279
2014,2014-08,NASDAQ BX (B),1375869781,542323883,780587858,2698781522,51343478121,30586243974,29494411428,1.11E+11,11514611,2512277,6155069,20181957
2014,2014-08,NASDAQ PSX (X),212768693,166047121,167200134,546015948,7842284194,11417609700,6183648163,25443542056,1700577,617957,1132160,3450694
2014,2014-08,NYSE (DN),2089510699,490655041,1417858122,3998023862,83257575009,26658023702,53692280161,1.64E+11,8864976,1577829,5172857,15615662
2014,2014-08,NYSE (N),12533992656,0,0,12533992656,4.80E+11,0,0,4.80E+11,38337306,0,0,38337306
2014,2014-08,NYSE Arca (P),5000727924,3857877788,3130848328,11989454040,2.14E+11,2.58E+11,1.28E+11,6.00E+11,39560029,10687048,20253122,70500199
2014,2014-08,NYSE MKT (A),0,202463658,167695518,370159176,0,1505069062,3780148627,5285217689,0,449574,550054,999628
2014,2014-09,ADF (D),618388655,231296539,511338289,1361023483,21300965714,10878854041,17038666644,49218486399,3377485,711885,2314476,6403846
2014,2014-09,BATS BYX (Y),2448101536,841228371,1424973216,4714303123,85344362540,46751346861,50115865249,1.82E+11,19969156,3707184,10656367,34332707
2014,2014-09,BATS BZX (Z),4268782038,2140747871,2867503374,9277033283,1.56E+11,1.43E+11,1.11E+11,4.10E+11,33791974,8046702,20733117,62571793
2014,2014-09,CHX (M),257849905,229397972,117823095,605070972,9167534490,19900123802,6821141508,35888799800,19450,75203,25074,119727
2014,2014-09,EDGA (J),1659566591,742025743,985244749,3386837083,59025829441,40671041575,36279946382,1.36E+11,14068008,3193974,7843080,25105062
2014,2014-09,EDGX (K),3695155949,1410836841,3054644691,8160637481,1.32E+11,72956186913,1.09E+11,3.14E+11,20620920,4546043,14246468,39413431
2014,2014-09,NASDAQ (DQ),20578578094,6833730920,13520544774,40932853788,7.24E+11,3.81E+11,4.68E+11,1.57E+12,69749185,12811465,39654635,122215285
2014,2014-09,NASDAQ (Q),8410827065,2429435175,10624798930,21465061170,3.60E+11,1.75E+11,4.31E+11,9.66E+11,65566021,9294819,57904525,132765365
2014,2014-09,NASDAQ BX (B),1507005451,621977460,857760163,2986743074,55095594205,34733805955,33653997354,1.23E+11,12427689,2657383,6716205,21801277
2014,2014-09,NASDAQ PSX (X),288229302,196387064,226258723,710875089,10623970752,13424386528,8701698066,32750055345,2220422,714978,1393390,4328790
2014,2014-09,NYSE (DN),2331738088,567616126,1634448842,4533803056,91178002882,29908232413,68789864648,1.90E+11,9599220,1806553,6110449,17516222
2014,2014-09,NYSE (N),15120429100,0,0,15120429100,5.80E+11,0,0,5.80E+11,42238147,0,0,42238147
2014,2014-09,NYSE Arca (P),5761514766,4588406855,3700285528,14050207149,2.41E+11,3.01E+11,1.58E+11,7.00E+11,44517435,11922252,23253703,79693390
2014,2014-09,NYSE MKT (A),0,268456365,163877177,432333542,0,2019800729,3929454962,5949255691,0,509249,551397,1060646
2014,2014-10,ADF (D),870747540,446765168,635056596,1952569304,28676478175,21037592691,21310321318,71024392185,4602280,1436773,2798177,8837230
2014,2014-10,BATS BYX (Y),3382975326,1381790873,1858176501,6622942700,1.14E+11,79383742021,64981159143,2.58E+11,27398926,6386895,14255938,48041759
2014,2014-10,BATS BZX (Z),7036066750,4236641652,4201847869,15474556271,2.49E+11,2.85E+11,1.53E+11,6.87E+11,53939655,16791920,29437239,100168814
2014,2014-10,CHX (M),293133777,298123204,174625353,765882334,10862560298,29725953487,9013869939,49602383724,24879,145772,30269,200920
2014,2014-10,EDGA (J),2453255565,1198112608,1395295830,5046664003,84402465374,67651880346,49819661937,2.02E+11,20637544,5572463,10998510,37208517
2014,2014-10,EDGX (K),5153992119,2400477483,3683877641,11238347243,1.83E+11,1.23E+11,1.32E+11,4.37E+11,30029721,8097824,18140071,56267616
2014,2014-10,NASDAQ (DQ),26563407925,10220515695,15537296956,52321220576,9.17E+11,5.58E+11,5.26E+11,2.00E+12,91538878,19707219,47752419,158998516
2014,2014-10,NASDAQ (Q),13597898068,4753514560,13835600023,32187012651,5.68E+11,3.40E+11,5.51E+11,1.46E+12,110440914,19595613,82233511,212270038
2014,2014-10,NASDAQ BX (B),1926036991,977005223,1052270200,3955312414,69380974251,54649883698,42041666936,1.66E+11,15606175,4461205,8138720,28206100
2014,2014-10,NASDAQ PSX (X),528410005,392184679,363537304,1284131988,19428212675,26038146117,13992294914,59458653705,4163620,1497698,2283187,7944505
2014,2014-10,NYSE (DN),3316820691,943772484,2083643988,6344237163,1.27E+11,50698414258,82784491630,2.61E+11,13264182,2882177,7556284,23702643
2014,2014-10,NYSE (N),20055643282,0,0,20055643282,7.35E+11,0,0,7.35E+11,67339130,0,0,67339130
2014,2014-10,NYSE Arca (P),8788368814,8049334283,5231446539,22069149636,3.56E+11,5.35E+11,2.20E+11,1.11E+12,65911503,23830229,33823401,123565133
2014,2014-10,NYSE MKT (A),0,325774608,140272507,466047115,0,2450631234,3538906031,5989537265,0,726909,580458,1307367
2014,2014-11,ADF (D),574351144,275976802,379387436,1229715382,18921515345,9722102136,12106499859,40750117339,2853174,785085,1732379,5370638
2014,2014-11,BATS BYX (Y),2397351386,796678287,1268239139,4462268812,83085916712,40621027816,42917373816,1.67E+11,19840626,3658898,9791916,33291440
2014,2014-11,BATS BZX (Z),4401515774,2082743716,2541130027,9025389517,1.59E+11,1.28E+11,92479631765,3.79E+11,34523411,8128149,18591776,61243336
2014,2014-11,CHX (M),203485577,159589231,112257467,475332275,9778504110,13785526471,7640931649,31204962230,13791,49265,12595,75651
2014,2014-11,EDGA (J),1617852403,675340057,886104871,3179297331,57448023441,32466135589,31535525286,1.21E+11,14232027,3216828,7186320,24635175
2014,2014-11,EDGX (K),3331875217,1289916637,2493849170,7115641024,1.24E+11,58040616720,87417574148,2.70E+11,19866997,4096563,12481090,36444650
2014,2014-11,NASDAQ (DQ),19067968097,6640925559,10905415215,36614308871,6.96E+11,3.22E+11,3.79E+11,1.40E+12,65954729,12445266,33930927,112330922
2014,2014-11,NASDAQ (Q),8841965266,2335217330,8955638388,20132820984,3.88E+11,1.38E+11,3.61E+11,8.88E+11,72559947,9021613,50712034,132293594
2014,2014-11,NASDAQ BX (B),1129606469,524904799,616446596,2270957864,40771740023,25552488571,24489361986,90813590580,9301498,2317136,4846370,16465004
2014,2014-11,NASDAQ PSX (X),391881332,196102369,234982365,822966066,14331152399,12042498424,9043011626,35416662450,2945341,770054,1546020,5261415
2014,2014-11,NYSE (DN),2398527259,575432377,1419477247,4393436883,1.00E+11,25546188875,56066872964,1.82E+11,9374124,1711181,5077358,16162663
2014,2014-11,NYSE (N),14183668273,0,0,14183668273,5.49E+11,0,0,5.49E+11,43448530,0,0,43448530
2014,2014-11,NYSE Arca (P),5200544918,4648513323,3103612941,12952671182,2.12E+11,2.64E+11,1.27E+11,6.03E+11,36631247,11705046,20873734,69210027
2014,2014-11,NYSE MKT (A),0,258066872,105138552,363205424,0,1989478681,3015052231,5004530911,0,543232,448128,991360
2014,2014-12,ADF (D),620723576,327930887,388963775,1337618238,17050595361,11685294303,12203512020,40939401684,2883886,939773,1645910,5469569
2014,2014-12,BATS BYX (Y),2937935845,1240272735,1454308280,5632516860,94308823192,66860853207,49999197394,2.11E+11,23929477,5732806,11265995,40928278
2014,2014-12,BATS BZX (Z),6195705190,3177112436,3123114108,12495931734,2.16E+11,2.00E+11,1.17E+11,5.33E+11,48533682,13172686,23637914,85344282
2014,2014-12,CHX (M),230729325,251101384,119802197,601632906,9657353504,24259693767,6816710969,40733758239,20972,95950,25322,142244
2014,2014-12,EDGA (J),2234409388,1018335194,1075486279,4328230861,73651673625,51547207986,38065431377,1.63E+11,18812444,4863611,8711834,32387889
2014,2014-12,EDGX (K),4021119283,1994277539,2903053789,8918450611,1.35E+11,1.03E+11,1.05E+11,3.42E+11,23547339,6514146,14908887,44970372
2014,2014-12,NASDAQ (DQ),23433193267,9958762400,12820989273,46212944940,7.54E+11,5.18E+11,4.44E+11,1.72E+12,77670091,17713852,38401938,133785881
2014,2014-12,NASDAQ (Q),11024685080,3626906580,11375376331,26026967991,4.51E+11,2.41E+11,4.64E+11,1.16E+12,86895439,14699713,59939931,161535083
2014,2014-12,NASDAQ BX (B),1479813378,708215970,735674326,2923703674,51109954322,39288711162,30420482112,1.21E+11,11964176,3144905,5846462,20955543
2014,2014-12,NASDAQ PSX (X),546712798,319082629,302035256,1167830683,18398009202,20381126454,11341634197,50120769854,3888957,1263074,1898505,7050536
2014,2014-12,NYSE (DN),2874174165,842425803,1608957908,5325557876,1.05E+11,41292435245,63812896144,2.10E+11,11302195,2464232,5720532,19486959
2014,2014-12,NYSE (N),18910135988,0,0,18910135988,6.93E+11,0,0,6.93E+11,55332774,0,0,55332774
2014,2014-12,NYSE Arca (P),6463101731,6579755695,3673889716,16716747142,2.40E+11,4.16E+11,1.55E+11,8.11E+11,45325993,18518123,24953320,88797436
2014,2014-12,NYSE MKT (A),0,497441478,131480086,628921564,0,2742100139,3509712806,6251812944,0,760868,533705,1294573
Mont,Month,Market Participant,Tape A Shares,Tape B Shares,Tape C Shares,Total Shares,Tape A Notional,Tape B Notional,Tape C Notional,Total Notional,Tape A Trade Count,Tape B Trade Count,Tape C Trade Count,Total Trade Count
2015,2015-01,ADF (D),581551664,342545785,377546704,1301644153,15774895472,11612415550,11633146079,39020457100,2386254,937285,1481785,4805324
2015,2015-01,BATS BYX (Y),2675284622,1243951054,1365426059,5284661735,86765248823,64083221035,48235222064,1.99E+11,21761830,5607681,10375412,37744923
2015,2015-01,BATS BZX (Z),6396912231,3246378900,3321753858,12965044989,2.32E+11,2.07E+11,1.31E+11,5.70E+11,49416719,13744997,24596256,87757972
2015,2015-01,CHX (M),231045746,229924293,124713389,585683428,9562688173,25338788510,8236908713,43138385396,13784,109084,25534,148402
2015,2015-01,EDGA (J),2129824503,1016577784,1047880386,4194282673,72841472615,49553580633,37825066279,1.60E+11,17947772,4818202,8252772,31018746
2015,2015-01,EDGX (K),3522860507,1919605991,2624980268,8067446766,1.19E+11,93583477703,99279673210,3.12E+11,20892057,6523111,13923572,41338740
2015,2015-01,NASDAQ (DQ),22379924138,9082135929,12480872945,43942933012,7.63E+11,4.88E+11,4.54E+11,1.71E+12,75163571,17610415,38470812,131244798
2015,2015-01,NASDAQ (Q),11201522638,3681889123,10694843114,25578254875,4.74E+11,2.52E+11,4.58E+11,1.18E+12,88444177,15968505,60927685,165340367
2015,2015-01,NASDAQ BX (B),1353441423,722714705,721168577,2797324705,48466222323,40755437137,30177944497,1.19E+11,11365132,3321155,5784994,20471281
2015,2015-01,NASDAQ PSX (X),645944957,388514133,365595589,1400054679,22820485810,22160965322,12931107159,57912558290,4765550,1603388,2169294,8538232
2015,2015-01,NYSE (DN),2779653042,785340431,1600695860,5165689333,1.06E+11,42337879880,66796005141,2.15E+11,10676037,2345900,5651627,18673564
2015,2015-01,NYSE (N),16980137480,0,0,16980137480,6.41E+11,0,0,6.41E+11,55197441,0,0,55197441
2015,2015-01,NYSE Arca (P),6617299057,6710418093,3941570786,17269287936,2.48E+11,4.39E+11,1.76E+11,8.63E+11,45528076,20099954,26573401,92201431
2015,2015-01,NYSE MKT (A),0,274432968,160662942,435095910,0,2106219244,4524284065,6630503309,0,597155,615749,1212904
2015,2015-02,BATS BYX (Y),2329676878,992939939,1218172710,4540789527,77980635254,45741674555,41725030474,1.65E+11,19078927,4326946,9307532,32713405
2015,2015-02,BATS BZX (Z),5406585444,2329086877,2971005326,10706677647,2.06E+11,1.40E+11,1.19E+11,4.66E+11,42346091,9414017,21921549,73681657
2015,2015-02,CHX (M),199674873,192552231,133091224,525318328,9214819764,19391051240,7489699888,36095570892,12045,66704,16830,95579
2015,2015-02,EDGA (J),1694156322,734692418,871911778,3300760518,59469075169,34531566787,31431318534,1.25E+11,14126723,3355365,6853695,24335783
2015,2015-02,EDGX (K),3542882237,1801660659,2818216887,8162759783,1.23E+11,73543361949,1.00E+11,2.96E+11,20581511,5361095,14381158,40323764
2015,2015-02,NASDAQ (DQ),20716926569,8341514049,12319597704,41378038322,7.31E+11,3.84E+11,4.35E+11,1.55E+12,70432780,14655552,36908401,121996733
2015,2015-02,NASDAQ (Q),9614816422,2749341814,9246056426,21610214662,4.12E+11,1.78E+11,3.88E+11,9.78E+11,74872317,11321547,51129183,137323047
2015,2015-02,NASDAQ BX (B),1070121733,518723272,585312776,2174157781,42292550572,28461010802,25714534402,96468095776,9290764,2333183,4920073,16544020
2015,2015-02,NASDAQ PSX (X),662460545,289160078,349318533,1300939156,23970911289,16406018200,12725195977,53102125466,4924972,1160865,2251801,8337638
2015,2015-02,NYSE (DN),2550593578,677361218,1535247147,4763201943,99015035371,31170436466,62425755909,1.93E+11,9517796,1820211,5161296,16499303
2015,2015-02,NYSE (N),15165818644,0,0,15165818644,5.85E+11,0,0,5.85E+11,48211060,0,0,48211060
2015,2015-02,NYSE Arca (P),5973317685,5230752217,3715038279,14919108181,2.38E+11,2.98E+11,1.57E+11,6.92E+11,40782537,14626409,23870706,79279652
2015,2015-02,NYSE MKT (A),0,276915895,132002146,408918041,0,1806899377,3406325308,5213224685,0,561380,461850,1023230
2015,2015-03,BATS BYX (Y),2889985066,1307880993,1539534257,5737400316,92694672124,59847428777,53814228873,2.06E+11,23599081,5444955,11983640,41027676
2015,2015-03,BATS BZX (Z),5528973573,2677597570,3211892711,11418463854,2.01E+11,1.64E+11,1.30E+11,4.95E+11,42103595,10340573,23808964,76253132
2015,2015-03,CHX (M),250007917,289729668,129670751,669408336,10811788715,32317088647,9625359804,52754237165,15335,91576,19128,126039
2015,2015-03,EDGA (J),1901490545,964843217,1058166821,3924500583,64718065744,44014913903,37484956846,1.46E+11,15527324,4158995,8119403,27805722
2015,2015-03,EDGX (K),3885487027,2267948194,3355836251,9509271472,1.39E+11,97863951428,1.27E+11,3.65E+11,23563692,6468486,18164159,48196337
2015,2015-03,NASDAQ (DQ),22848016035,10278143861,14113209314,47239369210,7.86E+11,4.99E+11,5.17E+11,1.80E+12,77657606,17498173,42328850,137484629
2015,2015-03,NASDAQ (Q),9858030886,3111340348,10945778367,23915149601,4.27E+11,2.07E+11,4.77E+11,1.11E+12,77293061,11758091,56918221,145969373
2015,2015-03,NASDAQ BX (B),1379123822,668073223,756640671,2803837716,52906870806,35858376161,33780197353,1.23E+11,11647491,2889413,6215804,20752708
2015,2015-03,NASDAQ PSX (X),757619438,330341776,410659877,1498621091,27533302465,17205874646,15592427319,60331604431,5646605,1263053,2695186,9604844
2015,2015-03,NYSE (DN),2655407192,686983340,1552148780,4894539312,1.01E+11,33654351097,64721263248,1.99E+11,10619243,2002413,5920898,18542554
2015,2015-03,NYSE (N),18585274234,0,0,18585274234,7.23E+11,0,0,7.23E+11,51983664,0,0,51983664
2015,2015-03,NYSE Arca (P),6266233431,5970140053,4083417760,16319791244,2.47E+11,3.52E+11,1.81E+11,7.80E+11,42644567,15224976,27328107,85197650
2015,2015-03,NYSE MKT (A),0,287494576,134535663,422030239,0,2084010602,3385997123,5470007725,0,567670,526084,1093754
2015,2015-04,BATS BYX (Y),3001128424,1312060643,1496981293,5810170360,98926552168,57239394026,54444940795,2.11E+11,24535222,5302827,12012519,41850568
2015,2015-04,BATS BZX (Z),5009826389,2326717967,2877314060,10213858416,1.82E+11,1.42E+11,1.20E+11,4.44E+11,37633153,8886877,21919589,68439619
2015,2015-04,CHX (M),273537697,230802811,130612419,634952927,11770078688,26204884779,8084042331,46059005799,14405,67041,14787,96233
2015,2015-04,EDGA (J),1761093470,843263747,924658209,3529015426,60387998948,39615008944,34947696241,1.35E+11,14172932,3610302,7176196,24959430
2015,2015-04,EDGX (K),3793078768,2154116866,3145593976,9092789610,1.35E+11,82779888680,1.24E+11,3.42E+11,21931698,5817422,16883518,44632638
2015,2015-04,NASDAQ (DQ),22098716337,9111160801,12900700442,44110577580,7.57E+11,4.14E+11,4.79E+11,1.65E+12,71629261,15496170,38914450,126039881
2015,2015-04,NASDAQ (Q),9142344970,2622923758,9448067683,21213336411,4.02E+11,1.66E+11,4.23E+11,9.91E+11,71847128,10226121,53255581,135328830
2015,2015-04,NASDAQ BX (B),1205675995,561122740,652263418,2419062153,46045859602,29712342153,30775809422,1.07E+11,9931409,2328912,5387470,17647791
2015,2015-04,NASDAQ PSX (X),715500249,287124489,369569244,1372193982,26717988817,14826627524,14527974266,56072590607,5430797,1100904,2546997,9078698
2015,2015-04,NYSE (DN),2678765869,609741985,1512112732,4800620586,1.04E+11,29508259371,65201782542,1.98E+11,10486870,1784191,5784284,18055345
2015,2015-04,NYSE (N),16363070084,0,0,16363070084,6.27E+11,0,0,6.27E+11,48797751,0,0,48797751
2015,2015-04,NYSE Arca (P),6144552771,5113241109,3974287736,15232081616,2.43E+11,2.87E+11,1.80E+11,7.10E+11,40208103,13390736,26421965,80020804
2015,2015-04,NYSE MKT (A),0,223071637,110544832,333616469,0,1553035848,2787811187,4340847036,0,509491,454265,963756
2015,2015-05,BATS BYX (Y),2830496887,1199063846,1449147235,5478707968,96133746137,54069923699,52944731439,2.03E+11,23700250,4874310,11904888,40479448
2015,2015-05,BATS BZX (Z),4361533608,1923476986,2673504866,8958515460,1.61E+11,1.20E+11,1.09E+11,3.91E+11,33902534,7624952,20691550,62219036
2015,2015-05,CHX (M),230469471,195406628,142813983,568690082,10100448408,23319843950,9551976401,42972268759,11318,60870,14098,86286
2015,2015-05,EDGA (J),1517386305,756461286,840684225,3114531816,52219862917,37437042064,31410131652,1.21E+11,12235497,3088480,6433714,21757691
2015,2015-05,EDGX (K),3587753869,1967373387,3135053950,8690181206,1.30E+11,81348380978,1.12E+11,3.24E+11,21851748,5624189,16635547,44111484
2015,2015-05,NASDAQ (DQ),19999621454,8214858440,12474331176,40688811070,7.12E+11,3.87E+11,4.45E+11,1.54E+12,66811239,14014107,37762203,118587549
2015,2015-05,NASDAQ (Q),8456244167,2303706340,9059050753,19819001260,3.75E+11,1.53E+11,3.93E+11,9.21E+11,66910779,8800463,51204091,126915333
2015,2015-05,NASDAQ BX (B),1050726426,499329968,583571494,2133627888,39580242975,27945727324,26395974858,93921945157,8742623,2043345,4881708,15667676
2015,2015-05,NASDAQ PSX (X),563868930,231530481,336400523,1131799934,21818466212,12133774416,13053030188,47005270816,4339370,875700,2220373,7435443
2015,2015-05,NYSE (DN),2247266120,518658712,1346277251,4112202083,87815516756,26459908870,58247430745,1.73E+11,9382648,1568186,5246172,16197006
2015,2015-05,NYSE (N),15142593465,0,0,15142593465,5.88E+11,0,0,5.88E+11,46605280,0,0,46605280
2015,2015-05,NYSE Arca (P),5414449883,4518437593,3977436479,13910323955,2.23E+11,2.67E+11,1.71E+11,6.62E+11,37624243,12360634,27562781,77547658
2015,2015-05,NYSE MKT (A),0,222558475,82264278,304822753,0,1586721769,2152741784,3739463552,0,494120,342763,836883
2015,2015-06,BATS BYX (Y),3082860894,1347720558,1636209262,6066790714,1.05E+11,63869894460,59003435813,2.28E+11,25996344,5680090,13530132,45206566
2015,2015-06,BATS BZX (Z),4533943385,2173188323,2683764928,9390896636,1.63E+11,1.43E+11,1.08E+11,4.14E+11,34297652,8460572,20403093,63161317
2015,2015-06,CHX (M),250401910,278572878,143081996,672056784,10609493854,29784921505,8158697573,48553112932,15561,90159,22710,128430
2015,2015-06,EDGA (J),1693032713,871242362,942410760,3506685835,57251398663,47732294985,33324836681,1.38E+11,13560332,3600870,6965917,24127119
2015,2015-06,EDGX (K),3747686802,2340896099,3309790414,9398373315,1.32E+11,1.07E+11,1.20E+11,3.59E+11,22776062,6796596,17529524,47102182
2015,2015-06,NASDAQ (DQ),22467727004,9468614888,14847586267,46783928159,7.86E+11,4.61E+11,5.18E+11,1.77E+12,74138719,16025892,41450026,131614637
2015,2015-06,NASDAQ (Q),8795745081,2505308858,11033010431,22334064370,3.83E+11,1.73E+11,4.60E+11,1.02E+12,67872782,9895405,54418760,132186947
2015,2015-06,NASDAQ BX (B),1303048978,617138947,701092826,2621280751,46791354398,37047237822,29735844439,1.14E+11,10976924,2534054,6033108,19544086
2015,2015-06,NASDAQ PSX (X),569006848,273319490,375685860,1218012198,22107978830,12934577216,13880230687,48922786733,4211401,1049675,2424726,7685802
2015,2015-06,NYSE (DN),2552584697,632940715,1480164823,4665690235,96824458612,32340201269,61380988181,1.91E+11,10716383,1964975,5962094,18643452
2015,2015-06,NYSE (N),18920058324,0,0,18920058324,7.27E+11,0,0,7.27E+11,51686579,0,0,51686579
2015,2015-06,NYSE Arca (P),5528216922,5212983917,4194001531,14935202370,2.17E+11,3.11E+11,1.81E+11,7.09E+11,37683817,13627825,29027147,80338789
2015,2015-06,NYSE MKT (A),0,400159565,84699388,484858953,0,2636779550,2316512703,4953292253,0,590906,366076,956982
2015,2015-07,BATS BYX (Y),3243450860,1595557755,1592853860,6431862475,97931480176,66022850140,57209775353,2.21E+11,26341513,6437884,13284118,46063515
2015,2015-07,BATS BZX (Z),5031948738,2405982764,2822926223,10260857725,1.71E+11,1.49E+11,1.19E+11,4.38E+11,37774284,9300256,21824501,68899041
2015,2015-07,CHX (M),300316841,261180479,142937340,704434660,11787073389,25093167955,9931626687,46811868030,14949,75362,21267,111578
2015,2015-07,EDGA (J),1980039532,1023369458,1006691118,4010100108,63503193851,50508122220,38966734398,1.53E+11,15732446,4317423,7841031,27890900
2015,2015-07,EDGX (K),4227010373,2605324170,3537976344,10370310887,1.43E+11,1.16E+11,1.49E+11,4.08E+11,26503192,7715200,20631199,54849591
2015,2015-07,NASDAQ (DQ),23921676264,10696747724,14044473952,48662897940,8.08E+11,4.59E+11,5.63E+11,1.83E+12,81451272,17578580,45044262,144074114
2015,2015-07,NASDAQ (Q),9906943130,2771663301,10037099359,22715705790,4.17E+11,1.76E+11,4.71E+11,1.06E+12,78295105,10814987,59462915,148573007
2015,2015-07,NASDAQ BX (B),1573579116,761233275,837499838,3172312229,55732475479,40159686434,38552960384,1.34E+11,13044381,3116819,7249084,23410284
2015,2015-07,NASDAQ PSX (X),681273703,334769694,415859671,1431903068,24675753931,15404307796,15718082311,55798144037,4981573,1273431,2674164,8929168
2015,2015-07,NYSE (DN),2972803332,754882176,1615429889,5343115397,1.13E+11,34140564402,76757626925,2.24E+11,12331887,2269978,6582508,21184373
2015,2015-07,NYSE (N),17986254593,0,0,17986254593,6.74E+11,0,0,6.74E+11,57303633,0,0,57303633
2015,2015-07,NYSE Arca (P),6259070227,5907159574,4618223956,16784453757,2.32E+11,3.32E+11,2.17E+11,7.81E+11,43157093,15493724,33225696,91876513
2015,2015-07,NYSE MKT (A),0,207639731,87919199,295558930,0,1435646734,2099677434,3535324168,0,493282,387556,880838
2015,2015-08,BATS BYX (Y),3409876765,1906861543,1702646819,7019385127,1.01E+11,76727077850,60466584453,2.39E+11,28177360,7925565,14468021,50570946
2015,2015-08,BATS BZX (Z),5313293335,3344277415,3032528814,11690099564,1.78E+11,2.12E+11,1.30E+11,5.20E+11,41193210,13672169,24268724,79134103
2015,2015-08,CHX (M),269358186,376251307,138378944,783988437,10963688338,42992123575,9939913799,63895725712,15124,156917,36042,208083
2015,2015-08,EDGA (J),2122056637,1409054426,1080321706,4611432769,65214573305,63357665910,41906525437,1.70E+11,17072658,6062695,8690015,31825368
2015,2015-08,EDGX (K),5417723134,3536424666,4338876296,13293024096,1.75E+11,1.51E+11,1.70E+11,4.96E+11,35173371,11313241,26545681,73032293
2015,2015-08,NASDAQ (DQ),23787367912,13007447102,13882015989,50676831003,7.81E+11,5.78E+11,5.43E+11,1.90E+12,84752144,21021865,46827696,152601705
2015,2015-08,NASDAQ (Q),11410056321,3739607564,11099203297,26248867182,4.62E+11,2.51E+11,5.00E+11,1.21E+12,93409459,15667822,69765123,178842404
2015,2015-08,NASDAQ BX (B),1614816142,982014483,902143381,3498974006,58479742228,48951590296,40140393048,1.48E+11,13861053,4172558,7826933,25860544
2015,2015-08,NASDAQ PSX (X),753339546,430999634,426020817,1610359997,26616504802,20725121498,16162947834,63504574134,5367968,1608387,2733097,9709452
2015,2015-08,NYSE (DN),3202564236,1139734641,1792138706,6134437583,1.15E+11,49543922353,80903305315,2.46E+11,13039506,3034390,7201907,23275803
2015,2015-08,NYSE (N),20596599302,0,0,20596599302,7.55E+11,0,0,7.55E+11,72211282,0,0,72211282
2015,2015-08,NYSE Arca (P),6931354881,7846846126,5016477055,19794678062,2.46E+11,4.55E+11,2.25E+11,9.26E+11,48867787,21515946,37326257,107709990
2015,2015-08,NYSE MKT (A),0,208229481,107030735,315260216,0,1524000126,2546602276,4070602402,0,502276,465680,967956
2015,2015-09,BATS BYX (Y),3011772435,1606156227,1493149239,6111077901,84925001397,60163231071,51391769655,1.96E+11,24973086,6704799,12877488,44555373
2015,2015-09,BATS BZX (Z),4844243636,2828529266,2721000158,10393773060,1.61E+11,1.71E+11,1.13E+11,4.46E+11,38019906,11845733,22068245,71933884
2015,2015-09,CHX (M),365075485,382332611,116836890,864244986,14133200705,42599230799,7189849377,63922280882,11949,149334,39935,201218
2015,2015-09,EDGA (J),1976632143,1229300839,1029490416,4235423398,56929334165,52885703274,35751896965,1.46E+11,15794787,5531861,8098311,29424959
2015,2015-09,EDGX (K),5326521347,3316499552,4542445418,13185466317,1.65E+11,1.52E+11,1.61E+11,4.78E+11,34938320,12175695,27091754,74205769
2015,2015-09,NASDAQ (DQ),21716658147,10712089738,13272886072,45701633957,6.71E+11,5.35E+11,4.70E+11,1.68E+12,75934306,19403731,41656342,136994379
2015,2015-09,NASDAQ (Q),10339933146,3217597386,11158448273,24715978805,4.08E+11,2.06E+11,4.66E+11,1.08E+12,86046860,14392586,63889350,164328796
2015,2015-09,NASDAQ BX (B),1566622616,850285083,816005345,3232913044,51813988937,37569650546,33680878681,1.23E+11,13519109,3575017,7262218,24356344
2015,2015-09,NASDAQ PSX (X),778476257,347182835,441799296,1567458388,26833596469,19234151407,16734842014,62802589890,5866965,1380867,2952897,10200729
2015,2015-09,NYSE (DN),2871150061,1062679945,1625115945,5558945951,97483436964,46023997604,67555392924,2.11E+11,11710973,2761000,6494115,20966088
2015,2015-09,NYSE (N),21508444764,0,0,21508444764,7.58E+11,0,0,7.58E+11,68036816,0,0,68036816
2015,2015-09,NYSE Arca (P),5908697299,6492125176,4316476779,16717299254,2.10E+11,3.70E+11,1.91E+11,7.71E+11,42694965,19179406,32400037,94274408
2015,2015-09,NYSE MKT (A),0,220577799,80829232,301407031,0,1589779921,1864889797,3454669718,0,501070,369723,870793
