Month,Market Participant,Tape A Shares,Tape B Shares,Tape C Shares,Total Shares,Tape A Notional,Tape B Notional,Tape C Notional,Total Notional,Tape A Trade Count,Tape B Trade Count,Tape C Trade Count,Total Trade Count
2014-06,NASDAQ (DQ),20463887964,6072012904,14787406641,41323307509,718474387886.0,319362730768.0,444462447020.0,1.48229956567e+12,71105686,12000776,41164947,124271409
2014-06,NASDAQ (Q),7386584488,1942555064,10981664745,20310804297,315280476607.0,138613152467.0,400279155638.0,854172784712.0,59259693,7350688,54944196,121554577
2014-06,NASDAQ BX (B),1494049002,507233815,892298238,2893581055,55793433461.9,27029058555.0,33733582554.1,116556074571.0,12480306,3059643,7224577,22764526
2014-06,NASDAQ PSX (X),194443391,137526114,136091928,468061433,7387238383.99,8786954487.39,5337677474.03,21511870345.4,1490279,410100,916759,2817138
2014-06,NYSE (DN),2104416256,512850620,1475467807,4092734683,81205423241.1,26634837078.5,54434134732.2,162274395052.0,9057823,1696622,5596607,16351052
2014-06,NYSE (N),14912855914,0,0,14912855914,577114071962.0,0.0,0.0,577114071962.0,40260972,0,0,40260972
2014-06,NYSE Arca (P),4975004832,3498952382,3428196091,11902153305,205865481608.0,233536271395.0,132808902648.0,572210655651.0,37780850,9795098,21382745,68958693
2014-06,NYSE MKT (A),0,412389574,142888272,555277846,0.0,2518681552.21,3094959917.45,5613641469.67,0,601695,589339,1191034
2014-07,ADF (D),560947319,187158376,412236565,1160342260,19606902865.9,8448737469.04,12751350183.1,40806990518.0,3010527,527422,1931798,5469747
2014-07,BATS BYX (Y),2197052296,751758625,1421448862,4370259783,75746976039.4,40135642118.4,44021710303.6,159904328461.0,17384007,3318373,9764435,30466815
2014-07,BATS BZX (Z),4254727999,2058454392,2828332583,9141514974,161767319349.0,142648729571.0,104422871289.0,408838920209.0,33135020,7823447,19943038,60901505
2014-07,CHX (M),470551006,171924555,136267739,778743300,22041139903.1,16981472239.8,8112662152.09,47135274295.0,24316,71390,17831,113537
2014-07,EDGA (J),1591566435,668920757,974086431,3234573623,55939616120.9,36588210774.2,33954899342.3,126482726237.0,12752011,3475183,7413678,23640872
2014-07,EDGX (K),4135534787,1378633135,3281002557,8795170479,150324928154.0,71128515078.8,113990211948.0,335443655180.0,23182487,4354067,15176282,42712836
2014-07,NASDAQ (DQ),20990688755,6283162773,13598389819,40872241347,752819384059.0,336963582187.0,447114355141.0,1.53689732139e+12,72898504,12366178,40889286,126153968
2014-07,NASDAQ (Q),8226278062,2176433822,10212796871,20615508755,357229841815.0,164119074920.0,406020181137.0,927369097872.0,63665471,8199796,57710123,129575390
2014-07,NASDAQ BX (B),1742612963,576970352,983938817,3303522132,67569064916.1,31535563846.1,39509475311.4,138614104074.0,14631382,3018666,7992444,25642492
2014-07,NASDAQ PSX (X),277540227,215567626,200933606,694041459,11009051533.6,14637438509.0,8157111939.59,33803601982.2,2184385,721570,1362474,4268429
2014-07,NYSE (DN),2461600984,528069632,1641239517,4630910133,97185633851.5,29181376824.6,65021411369.5,191388422046.0,9963218,1740437,5872500,17576155
2014-07,NYSE (N),14101546544,0,0,14101546544,540113236058.0,0.0,0.0,540113236058.0,42718316,0,0,42718316
2014-07,NYSE Arca (P),5728076751,3995725410,3758219936,13482022097,241611373380.0,269045261076.0,155862503379.0,666519137835.0,42467593,10761065,23474950,76703608
2014-07,NYSE MKT (A),0,244377680,173736919,418114599,0.0,1605079508.57,4447062744.05,6052142252.62,0,516655,632019,1148674
2014-08,ADF (D),528041542,178049376,384516080,1090606998,19220076072.1,8101295845.55,11988167968.4,39309539886.0,3031315,566172,1912483,5509970
2014-08,BATS BYX (Y),2040751845,752604349,1266958437,4060314631,71564351728.9,40612264478.6,41569758688.8,153746374896.0,16688355,3302570,9201735,29192660
2014-08,BATS BZX (Z),3643989173,1918040739,2392081279,7954111191,135009390159.0,129473975584.0,88355147109.5,352838512852.0,29251382,7267111,17535548,54054041
2014-08,CHX (M),210135283,180175383,130448738,520759404,9554070790.93,16477178603.1,8644961919.72,34676211313.7,20163,59184,15615,94962
2014-08,EDGA (J),1474880589,665747538,839641187,2980269314,53135589971.8,36475782592.7,29717392131.2,119328764696.0,12504675,2981751,6735692,22222118
2014-08,EDGX (K),3549269890,1248123857,2757052138,7554445885,129590408160.0,64733762137.1,95774600538.5,290098770836.0,20150981,4038297,13029371,37218649
2014-08,NASDAQ (DQ),18254048248,5965692854,11416654788,35636395890,642298295542.0,328014407704.0,372574443201.0,1.34288714645e+12,66000567,11617072,36017675,113635314
2014-08,NASDAQ (Q),7305539836,2168626386,8617118270,18091284492,318145769773.0,159278717247.0,339425694335.0,816850181355.0,57657680,8384861,50089738,116132279
2014-08,NASDAQ BX (B),1375869781,542323883,780587858,2698781522,51343478121.3,30586243973.6,29494411427.5,111424133522.0,11514611,2512277,6155069,20181957
2014-08,NASDAQ PSX (X),212768693,166047121,167200134,546015948,7842284193.58,11417609699.8,6183648162.75,25443542056.1,1700577,617957,1132160,3450694
2014-08,NYSE (DN),2089510699,490655041,1417858122,3998023862,83257575008.8,26658023701.7,53692280160.9,163607878871.0,8864976,1577829,5172857,15615662
2014-08,NYSE (N),12533992656,0,0,12533992656,479669676632.0,0.0,0.0,479669676632.0,38337306,0,0,38337306
2014-08,NYSE Arca (P),5000727924,3857877788,3130848328,11989454040,214425333220.0,257541606627.0,127747721874.0,599714661720.0,39560029,10687048,20253122,70500199
2014-08,NYSE MKT (A),0,202463658,167695518,370159176,0.0,1505069062.09,3780148627.32,5285217689.41,0,449574,550054,999628
2014-09,ADF (D),618388655,231296539,511338289,1361023483,21300965713.9,10878854040.7,17038666643.8,49218486398.5,3377485,711885,2314476,6403846
2014-09,BATS BYX (Y),2448101536,841228371,1424973216,4714303123,85344362540.2,46751346861.3,50115865249.4,182211574651.0,19969156,3707184,10656367,34332707
2014-09,BATS BZX (Z),4268782038,2140747871,2867503374,9277033283,155853422852.0,142568067086.0,111331665692.0,409753155630.0,33791974,8046702,20733117,62571793
2014-09,CHX (M),257849905,229397972,117823095,605070972,9167534489.9,19900123801.7,6821141508.39,35888799800.0,19450,75203,25074,119727
2014-09,EDGA (J),1659566591,742025743,985244749,3386837083,59025829440.9,40671041574.7,36279946382.0,135976817398.0,14068008,3193974,7843080,25105062
2014-09,EDGX (K),3695155949,1410836841,3054644691,8160637481,132046851936.0,72956186912.7,108757606013.0,313760644862.0,20620920,4546043,14246468,39413431
2014-09,NASDAQ (DQ),20578578094,6833730920,13520544774,40932853788,724270881248.0,381025314686.0,468466127781.0,1.57376232372e+12,69749185,12811465,39654635,122215285
2014-09,NASDAQ (Q),8410827065,2429435175,10624798930,21465061170,360165153490.0,174917114511.0,430818769040.0,965901037042.0,65566021,9294819,57904525,132765365
2014-09,NASDAQ BX (B),1507005451,621977460,857760163,2986743074,55095594205.1,34733805955.4,33653997353.5,123483397514.0,12427689,2657383,6716205,21801277
2014-09,NASDAQ PSX (X),288229302,196387064,226258723,710875089,10623970751.5,13424386527.9,8701698065.62,32750055345.0,2220422,714978,1393390,4328790
2014-09,NYSE (DN),2331738088,567616126,1634448842,4533803056,91178002881.7,29908232412.6,68789864648.0,189876099942.0,9599220,1806553,6110449,17516222
2014-09,NYSE (N),15120429100,0,0,15120429100,580142560475.0,0.0,0.0,580142560475.0,42238147,0,0,42238147
2014-09,NYSE Arca (P),5761514766,4588406855,3700285528,14050207149,241242642435.0,301234986005.0,157696454009.0,700174082449.0,44517435,11922252,23253703,79693390
2014-09,NYSE MKT (A),0,268456365,163877177,432333542,0.0,2019800729.0,3929454962.13,5949255691.12,0,509249,551397,1060646
2014-10,ADF (D),870747540,446765168,635056596,1952569304,28676478174.8,21037592691.4,21310321318.3,71024392184.5,4602280,1436773,2798177,8837230
2014-10,BATS BYX (Y),3382975326,1381790873,1858176501,6622942700,114081278847.0,79383742021.3,64981159143.4,258446180012.0,27398926,6386895,14255938,48041759
2014-10,BATS BZX (Z),7036066750,4236641652,4201847869,15474556271,249322929560.0,285336563902.0,152736882100.0,687396375561.0,53939655,16791920,29437239,100168814
2014-10,CHX (M),293133777,298123204,174625353,765882334,10862560297.9,29725953487.3,9013869938.86,49602383724.0,24879,145772,30269,200920
2014-10,EDGA (J),2453255565,1198112608,1395295830,5046664003,84402465373.9,67651880345.8,49819661937.3,201874007657.0,20637544,5572463,10998510,37208517
2014-10,EDGX (K),5153992119,2400477483,3683877641,11238347243,182839235927.0,122606972735.0,131589188668.0,437035397330.0,30029721,8097824,18140071,56267616
2014-10,NASDAQ (DQ),26563407925,10220515695,15537296956,52321220576,916691764454.0,557505132465.0,525909728476.0,2.0001066254e+12,91538878,19707219,47752419,158998516
2014-10,NASDAQ (Q),13597898068,4753514560,13835600023,32187012651,567962610412.0,339716600764.0,550671420048.0,1.45835063122e+12,110440914,19595613,82233511,212270038
2014-10,NASDAQ BX (B),1926036991,977005223,1052270200,3955312414,69380974250.8,54649883698.1,42041666935.7,166072524885.0,15606175,4461205,8138720,28206100
2014-10,NASDAQ PSX (X),528410005,392184679,363537304,1284131988,19428212674.6,26038146116.6,13992294913.9,59458653705.1,4163620,1497698,2283187,7944505
2014-10,NYSE (DN),3316820691,943772484,2083643988,6344237163,127344298056.0,50698414258.1,82784491629.9,260827203944.0,13264182,2882177,7556284,23702643
2014-10,NYSE (N),20055643282,0,0,20055643282,735254737543.0,0.0,0.0,735254737543.0,67339130,0,0,67339130
2014-10,NYSE Arca (P),8788368814,8049334283,5231446539,22069149636,355618091078.0,534870679143.0,219969486195.0,1.11045825642e+12,65911503,23830229,33823401,123565133
2014-10,NYSE MKT (A),0,325774608,140272507,466047115,0.0,2450631233.77,3538906031.47,5989537265.23,0,726909,580458,1307367
2014-11,ADF (D),574351144,275976802,379387436,1229715382,18921515344.6,9722102136.07,12106499858.7,40750117339.4,2853174,785085,1732379,5370638
2014-11,BATS BYX (Y),2397351386,796678287,1268239139,4462268812,83085916712.0,40621027815.8,42917373816.0,166624318344.0,19840626,3658898,9791916,33291440
2014-11,BATS BZX (Z),4401515774,2082743716,2541130027,9025389517,158594657631.0,128069206860.0,92479631765.0,379143496256.0,34523411,8128149,18591776,61243336
2014-11,CHX (M),203485577,159589231,112257467,475332275,9778504110.05,13785526470.6,7640931649.32,31204962230.0,13791,49265,12595,75651
2014-11,EDGA (J),1617852403,675340057,886104871,3179297331,57448023440.5,32466135589.1,31535525285.7,121449684315.0,14232027,3216828,7186320,24635175
2014-11,EDGX (K),3331875217,1289916637,2493849170,7115641024,124379902890.0,58040616720.1,87417574147.9,269838093758.0,19866997,4096563,12481090,36444650
2014-11,NASDAQ (DQ),19067968097,6640925559,10905415215,36614308871,695537178641.0,322000031978.0,379193018643.0,1.39673022926e+12,65954729,12445266,33930927,112330922
2014-11,NASDAQ (Q),8841965266,2335217330,8955638388,20132820984,387694306731.0,138446224478.0,361391605180.0,887532136390.0,72559947,9021613,50712034,132293594
2014-11,NASDAQ BX (B),1129606469,524904799,616446596,2270957864,40771740023.0,25552488571.4,24489361986.0,90813590580.4,9301498,2317136,4846370,16465004
2014-11,NASDAQ PSX (X),391881332,196102369,234982365,822966066,14331152398.8,12042498424.4,9043011626.27,35416662449.5,2945341,770054,1546020,5261415
2014-11,NYSE (DN),2398527259,575432377,1419477247,4393436883,100152417852.0,25546188874.9,56066872963.6,181765479690.0,9374124,1711181,5077358,16162663
2014-11,NYSE (N),14183668273,0,0,14183668273,548516306024.0,0.0,0.0,548516306024.0,43448530,0,0,43448530
2014-11,NYSE Arca (P),5200544918,4648513323,3103612941,12952671182,212264082709.0,264091605775.0,126788505590.0,603144194074.0,36631247,11705046,20873734,69210027
2014-11,NYSE MKT (A),0,258066872,105138552,363205424,0.0,1989478680.71,3015052230.63,5004530911.34,0,543232,448128,991360
2014-12,ADF (D),620723576,327930887,388963775,1337618238,17050595361.4,11685294302.8,12203512019.9,40939401684.1,2883886,939773,1645910,5469569
2014-12,BATS BYX (Y),2937935845,1240272735,1454308280,5632516860,94308823191.8,66860853207.2,49999197394.1,211168873793.0,23929477,5732806,11265995,40928278
2014-12,BATS BZX (Z),6195705190,3177112436,3123114108,12495931734,216225286012.0,200335019875.0,116901495003.0,533461800890.0,48533682,13172686,23637914,85344282
2014-12,CHX (M),230729325,251101384,119802197,601632906,9657353503.52,24259693766.5,6816710969.18,40733758239.2,20972,95950,25322,142244
2014-12,EDGA (J),2234409388,1018335194,1075486279,4328230861,73651673624.8,51547207985.7,38065431376.5,163264312987.0,18812444,4863611,8711834,32387889
2014-12,EDGX (K),4021119283,1994277539,2903053789,8918450611,134538069379.0,102942579279.0,105015684015.0,342496332674.0,23547339,6514146,14908887,44970372
2014-12,NASDAQ (DQ),23433193267,9958762400,12820989273,46212944940,753926138452.0,517598030690.0,444198156617.0,1.71572232576e+12,77670091,17713852,38401938,133785881
2014-12,NASDAQ (Q),11024685080,3626906580,11375376331,26026967991,451398004880.0,241172470859.0,463744016382.0,1.15631449212e+12,86895439,14699713,59939931,161535083
2014-12,NASDAQ BX (B),1479813378,708215970,735674326,2923703674,51109954322.4,39288711161.8,30420482111.7,120819147596.0,11964176,3144905,5846462,20955543
2014-12,NASDAQ PSX (X),546712798,319082629,302035256,1167830683,18398009202.4,20381126453.9,11341634197.4,50120769853.7,3888957,1263074,1898505,7050536
2014-12,NYSE (DN),2874174165,842425803,1608957908,5325557876,105334541951.0,41292435245.1,63812896144.2,210439873341.0,11302195,2464232,5720532,19486959
2014-12,NYSE (N),18910135988,0,0,18910135988,692539973783.0,0.0,0.0,692539973783.0,55332774,0,0,55332774
2014-12,NYSE Arca (P),6463101731,6579755695,3673889716,16716747142,240151871672.0,416182802258.0,154584614224.0,810919288154.0,45325993,18518123,24953320,88797436
2014-12,NYSE MKT (A),0,497441478,131480086,628921564,0.0,2742100138.66,3509712805.77,6251812944.43,0,760868,533705,1294573
